0,1964004907,Fri May 29 13:34:47 PDT 2009,NO_QUERY,mpinney,@isaacnow didn't know you were on twitter! Coming to the show tomorrow?? Lorraine can't make it 
0,2204149571,Wed Jun 17 01:27:13 PDT 2009,NO_QUERY,damienlrstevens,"wonders why ppl avoid me when they owe me money?  I'd prefer u kept in touch&amp;updated me on ur po$ition, paying $25 every so often pls  ..."
0,2206606579,Wed Jun 17 06:47:50 PDT 2009,NO_QUERY,NickyVox,I really could sleep all day... so damn tired thanks to my low blood pressure 
0,2325724273,Thu Jun 25 05:57:40 PDT 2009,NO_QUERY,manggy,@TwoPeasandPod I hope your GI finally figures it out so you can kick this problem's ass once and for all 
0,1989799237,Mon Jun 01 02:51:02 PDT 2009,NO_QUERY,limeice,@Freakonomy Ghalib itna cool nahi hai 
0,2201178844,Tue Jun 16 19:54:58 PDT 2009,NO_QUERY,TeeFly,"@azsunshinegirl7 awwww that sux, sry your team lost twiny! "
0,2057754106,Sat Jun 06 13:35:55 PDT 2009,NO_QUERY,aldgurl,@OnTheDownLowe yup that's one of the mysteries of life! boo 
0,2249227648,Fri Jun 19 21:56:55 PDT 2009,NO_QUERY,trainerr,"@sultryminxzoe what time do you think I should get there Saturday night? Turns out, I'm coming alone  My bf &amp; friend bailed. Epic fail."
0,2181175351,Mon Jun 15 11:28:14 PDT 2009,NO_QUERY,bana76,"@wrongheaven I'm not that bad, but compared to 2 years ago when I could run up 6 flights of stairs without huffing, I'm baaad. "
0,2262575225,Sat Jun 20 22:47:15 PDT 2009,NO_QUERY,DanielBaikie,"i keep feeling sick, then better, then fit as hell, then sick again.. Goddam flu's "
0,1751419076,Sat May 09 19:24:20 PDT 2009,NO_QUERY,sarathebraddy,"@drunkstepfather i swear man, all was good, i went there, clicked a link + started getting uncontrollable popups. Had to reformat "
0,2249300933,Fri Jun 19 22:04:43 PDT 2009,NO_QUERY,spider_cider,- Just broke the slide to the bong. Wow. What a fucking dumbass. 
0,2302936550,Tue Jun 23 17:30:10 PDT 2009,NO_QUERY,vexcrucibo,Sigh....plans for the night have been ruined 
0,2218961057,Wed Jun 17 23:30:07 PDT 2009,NO_QUERY,bunnyally,@ermadea It's horrible when that happens &amp; it's always to something you love or expensive! I feel your pain 
0,2056650808,Sat Jun 06 11:32:19 PDT 2009,NO_QUERY,dpitlock,Laying down before I have to go to work. Worked on a new form and weapon form today.  Foot still hurts 
0,1556011067,Sat Apr 18 21:21:39 PDT 2009,NO_QUERY,omebabyy,wants to do something REALLY stupid like on jackass or something. but not to be laughed at or sympathized for but for need. i need this 
0,1989997582,Mon Jun 01 03:32:05 PDT 2009,NO_QUERY,archfanatic13,"School, have a bunch of homework to do by tomorrow! Essay, I will see you this afternoon. "
0,2237238650,Fri Jun 19 05:26:48 PDT 2009,NO_QUERY,XxFOLLZxX,@kayleighbatgirl me either! woop! its nice outside now.x have an hour!!! 
0,1956434344,Thu May 28 21:52:15 PDT 2009,NO_QUERY,JJtheProd,school is so boring. yep that's all i have to say 
0,2018015212,Wed Jun 03 09:18:13 PDT 2009,NO_QUERY,evonnemichele,I got a cold  this blows
0,1694209626,Mon May 04 01:34:34 PDT 2009,NO_QUERY,cvega88,Lmao but i didnt have any cuts? And nose got itchy  &lt;(' '&lt;)Vega(&gt;' ')&gt;
0,2068795532,Sun Jun 07 14:42:49 PDT 2009,NO_QUERY,gregglynnonkjo,Recovering.  Only made 81 miles--19 short.    I could run for 25 hours but can't walk right now!
0,2326216794,Thu Jun 25 06:43:29 PDT 2009,NO_QUERY,ButtrflyBaby,Me no feel good 
0,2327914952,Thu Jun 25 08:56:43 PDT 2009,NO_QUERY,onna_tarashi,"@ShystieUK its not swag truss....it will hav u bussing, I wud take u but the whole *not knowing* u ting kinda hinders dat prospect "
0,1824551869,Sun May 17 01:52:49 PDT 2009,NO_QUERY,markphelan,@onemorepunk 
0,2323818791,Thu Jun 25 01:33:46 PDT 2009,NO_QUERY,belladesign,@itseventful ferry was 12:15-missed it  waiting for 1:35. SO tired. Thanks for traveling with me!!! We are going to do great things !!
0,2289529563,Mon Jun 22 20:36:26 PDT 2009,NO_QUERY,roxygurl24,so close to talking to him... 
0,2208296349,Wed Jun 17 09:01:26 PDT 2009,NO_QUERY,Daniel_Swift,stacy is super mean... she's gonna make me cry... 
0,1975455122,Sat May 30 15:11:33 PDT 2009,NO_QUERY,_Melissa_4,@kaysmalls ohhhhh haha I thought you were done! haha. NO I DIDNT FIND ANYTHING 
0,2176919221,Mon Jun 15 05:03:26 PDT 2009,NO_QUERY,lucymcflylover,the weather seems to be nice everywhere but here  typical
0,1999856354,Mon Jun 01 20:57:02 PDT 2009,NO_QUERY,Keggies,Once again a beautiful morning is bursting onto the scene here - should be the last one for a few days though 
0,1968795882,Fri May 29 22:14:15 PDT 2009,NO_QUERY,amryrail,little abang Rykal has got high fever.. My poor baby boy.. He's so miserable.. 
0,2228398419,Thu Jun 18 14:23:30 PDT 2009,NO_QUERY,amy__xx,Cannot believe I am in bed already normally don't go til atleast midnight 
0,2052940009,Sat Jun 06 02:37:51 PDT 2009,NO_QUERY,lost_dog,@lioney_sg I am lost. Please help me find a good home. 
0,2062060500,Sat Jun 06 22:14:22 PDT 2009,NO_QUERY,HorstBurkhardt,@xTasx: can't provide id and know too little to effectively track his identity. he's a friend of yiri's and drops unhelpful clues mostly 
0,2225193779,Thu Jun 18 10:25:34 PDT 2009,NO_QUERY,deziisdopex3,No DxC for me this weekendd  until next time miami !
0,1968476081,Fri May 29 21:31:01 PDT 2009,NO_QUERY,DaisyFab,Nah I'm watching sarah marshall I feel tired tho  @jcstud_28
0,2065876413,Sun Jun 07 09:27:55 PDT 2009,NO_QUERY,maidmissa,"Rafa, please get well sooner than later. "
0,1678312850,Sat May 02 06:17:30 PDT 2009,NO_QUERY,disawold,So last night I fell asleep for a nap but apparently I ended up sleeping through the night 
0,1977660671,Sat May 30 21:25:43 PDT 2009,NO_QUERY,LeeyahWay,@mileycyrus Awh  You can't cry your Miley Cyrus; YOU are love. Your body gives off love to the world.
0,1974863573,Sat May 30 13:58:38 PDT 2009,NO_QUERY,LionQ,"@bidyyy Thanks for asking, but I've yet to see Star Trek.  I have this card for unlimited cinema visits, but I'm way too busy as of late.."
0,2066786207,Sun Jun 07 11:10:08 PDT 2009,NO_QUERY,fuzzypillows,@IDazzleMyselff well it wasn't.  
0,1686245554,Sun May 03 04:31:23 PDT 2009,NO_QUERY,RayneCLJ,Waiting for Brian Peters to post todays Weather Extreme video. Or at least new information about todays svr wx event. I is scared 
0,2057452820,Sat Jun 06 13:01:58 PDT 2009,NO_QUERY,bangfalse,"@klsargent Yeah, I'm sick  Do people chug NyQuil at other times? I can't imagine that delicious green death flavor when not ill."
0,2001869830,Tue Jun 02 02:21:31 PDT 2009,NO_QUERY,missthaing13,Nooooo my twitter stopped workin 
0,1971047435,Sat May 30 06:03:33 PDT 2009,NO_QUERY,timspear,"nice day out there, well it looks like it from my desk "
0,2282965316,Mon Jun 22 12:01:58 PDT 2009,NO_QUERY,gatorbait1689,@mruntalented im banned in the transformer channel for some reason lol ive never been there  ..
0,2227123832,Thu Jun 18 12:48:23 PDT 2009,NO_QUERY,thehut,@soundofgoodbye that sux I'm sorry hun 
0,1997734713,Mon Jun 01 17:21:56 PDT 2009,NO_QUERY,lalalaPoliceCar,twitter wont let me change my picture!!! Grrrrrrrrrr!!!!!!!   
0,2176161719,Mon Jun 15 03:05:25 PDT 2009,NO_QUERY,ChiefJudy,"Langsam startklar machen. AufrÃ¤umen, Rest packen. And then ready to go. "
0,2204003904,Wed Jun 17 01:04:34 PDT 2009,NO_QUERY,stephenmillet,I refound my old sucidegirls radio podcasts from a year past and it is making me laugh so hard. I missed missy and lizzy 
0,2298624772,Tue Jun 23 11:54:43 PDT 2009,NO_QUERY,Aneisha05,"I just came off the phone with my BFF, Valentina! I call her Val, for short. It's only the 1st day schools been closed, and I miss her! "
0,2189041896,Mon Jun 15 23:06:39 PDT 2009,NO_QUERY,nabilaaa,awww...i really wanna go somewhere  soo boreedd :/
0,1968019096,Fri May 29 20:36:57 PDT 2009,NO_QUERY,EmilyLesley,watching the last episode of Jay Leno 
0,1964733219,Fri May 29 14:42:53 PDT 2009,NO_QUERY,breaththelife,It wasn't a good day .. 
0,2057540152,Sat Jun 06 13:11:36 PDT 2009,NO_QUERY,Nathan133,twitpic not loadingv 
0,1685168050,Sat May 02 23:18:24 PDT 2009,NO_QUERY,eternalmagpie,Oof. Still not feeling at all well. This is not exactly what I had in mind for the Bank Holiday weekend. 
0,2229727829,Thu Jun 18 16:07:23 PDT 2009,NO_QUERY,khaled,@Phatemokid they qualified to the world cup by ending the game with us in a draw 
0,2070181447,Sun Jun 07 17:14:12 PDT 2009,NO_QUERY,mcjabi,@tommcfly that is such a lie  you're amazing!
0,2200925196,Tue Jun 16 19:33:54 PDT 2009,NO_QUERY,wittel,"Aww, I was at the wrong door  but, she didn't stop for anybody, so I feel better..."
0,2259477829,Sat Jun 20 17:38:58 PDT 2009,NO_QUERY,hollywoodhames,"Last night: Long drive, hi-speed chase in the ghetto, HOTlanta is HOT!, the show was great, getting sick , meet John, didn't meet Dave. "
0,1979409328,Sun May 31 02:55:34 PDT 2009,NO_QUERY,malifal,"back to work, we work on sundays "
0,2048900152,Fri Jun 05 15:57:47 PDT 2009,NO_QUERY,katherinepayne,Its sooo gross! 
0,2251349802,Sat Jun 20 03:13:01 PDT 2009,NO_QUERY,Jimiwillz,my macbeths are STILL dirty 
0,2000941579,Mon Jun 01 23:23:04 PDT 2009,NO_QUERY,Chermaine_Love,@MrsWrustare lol i got served big time i didnt even copy it b4 i posted it! so its gone bye bye sure some1 will make another discussion 
0,2258440527,Sat Jun 20 15:55:53 PDT 2009,NO_QUERY,Miss_Di,@dunc No I'm not. I'm unhappy because you didn't invite me for Frito pie. 
0,2322976855,Wed Jun 24 23:39:31 PDT 2009,NO_QUERY,cecilallaga,@cecilallaga MISSES III-8 SO MUCH!!!!!! 
0,2201791483,Tue Jun 16 20:46:46 PDT 2009,NO_QUERY,yolandasfetsos,I am freezing today. Nothing I do helps me. It's a chill right down to my bones. I feel like a character in one of my stories. 
0,2248300528,Fri Jun 19 20:24:35 PDT 2009,NO_QUERY,cosmicnightrun,all i have available as a potential roach-killer is oven cleaner. ... surely this should suffice? 
0,2186153056,Mon Jun 15 18:25:55 PDT 2009,NO_QUERY,neezyyy,@_Slamma_ Shmoe would be mad at you... not that he cares anymore 
0,1974900076,Sat May 30 14:02:31 PDT 2009,NO_QUERY,Joyce8826,Is at the gym working her butt off(literly ha) missing her trainer. 
0,1966226334,Fri May 29 17:21:57 PDT 2009,NO_QUERY,RantzHoseley,GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often 
0,2046856402,Fri Jun 05 12:47:35 PDT 2009,NO_QUERY,Pegster1975,@cheers01 fooey! 
0,2053091880,Sat Jun 06 03:14:21 PDT 2009,NO_QUERY,speedyconkiwi,"@saraswati81 ugh not even! but shitty weather changes, super windy days and every now and then, no coat/scarf when i had needed one "
0,2203048905,Tue Jun 16 22:55:34 PDT 2009,NO_QUERY,ReganVandermeer,"wow... school is finally over, and yet i feel no different.. "
0,2192055044,Tue Jun 16 06:25:59 PDT 2009,NO_QUERY,aprilwphotogurl,I'm trying so hard not to cry in this restaurant 
0,2256746662,Sat Jun 20 13:14:32 PDT 2009,NO_QUERY,MSlataper,going home now.  update's could be short/non-existent (like my hair!!!) tomorrow. lol
0,1970332780,Sat May 30 03:25:54 PDT 2009,NO_QUERY,TUTTEAMY,I feell ill for some reason 
0,2216372827,Wed Jun 17 19:23:48 PDT 2009,NO_QUERY,fr211t,Wonderful asparagas -- hope I don't shit my drawers on the walk home 
0,2301980165,Tue Jun 23 16:10:22 PDT 2009,NO_QUERY,oelare,"@nicnacs2955 oh gosh, I so know the feeling. I managed to bake at least 50 cookies yesterday and now I don't know what to do with them. "
0,2065415862,Sun Jun 07 08:33:00 PDT 2009,NO_QUERY,elektrisitee,It sucks when i am finally getting comfortable with the guy im dating and my friend decides to spoon me. 
0,2049976852,Fri Jun 05 17:50:31 PDT 2009,NO_QUERY,jmquintua,at college 8 watching kreeluh mae pack her things. 
0,1974808290,Sat May 30 13:52:56 PDT 2009,NO_QUERY,HowDantastical,So sad. Poor little Shaheen  and stavros flately 
0,1956396764,Thu May 28 21:47:27 PDT 2009,NO_QUERY,ChosenDance,First night in DC&gt;&gt;&gt;rained out 
0,2266218243,Sun Jun 21 08:06:58 PDT 2009,NO_QUERY,louize101,@StigJD boooooo ...button needed a rocket up his arse! Tough break 
0,2328997615,Thu Jun 25 10:13:50 PDT 2009,NO_QUERY,emoran19,Well miss you Farrah. 
0,2189186903,Mon Jun 15 23:26:36 PDT 2009,NO_QUERY,katyshepherdx,Attempting to get out of bed not working 
0,2222727768,Thu Jun 18 07:22:02 PDT 2009,NO_QUERY,iewoweiewo,saw jai ho at the bus a while ago.. but he was with his jai ho too.. 
0,2323476291,Thu Jun 25 00:44:01 PDT 2009,NO_QUERY,Anthonydarko,"@hellomollyyy Aw that wording hurt, I'm going to go cry now "
0,1969939356,Sat May 30 01:48:37 PDT 2009,NO_QUERY,XD_meanderrr,sooooooooooooooooo      BORED!!!!!!!!!                no one is talkin'  to me  
0,2060476821,Sat Jun 06 18:58:47 PDT 2009,NO_QUERY,meridianjackson,@richelle_cyrus  richelle you made me sad i wish we could be friends agian
0,1557576385,Sun Apr 19 04:56:00 PDT 2009,NO_QUERY,scriptorial,@NineCatsInHats thx  btw ... do you have my dvds?
0,2209735147,Wed Jun 17 10:44:08 PDT 2009,NO_QUERY,Mandapwns,I really don't want to go to the dentist 
0,2209169598,Wed Jun 17 10:05:21 PDT 2009,NO_QUERY,Myriahjackson,at work nanswereing phones 
0,2063215553,Sun Jun 07 01:47:37 PDT 2009,NO_QUERY,jamesfrye82,I loathe waiting at airports. 
0,2251667991,Sat Jun 20 04:13:22 PDT 2009,NO_QUERY,JMDAKID,"@AngMinaj hold on Angie you was there no way don't lie you wasn't there, see now  I feel like a bad guy see  what side u was on then ?"
0,2326463258,Thu Jun 25 07:04:30 PDT 2009,NO_QUERY,osbald,Frustrating day - two new front end roles (so rare and precious) both in .Net 
0,2182618762,Mon Jun 15 13:24:41 PDT 2009,NO_QUERY,disneyman_08,Trying to play Sims 2...it's not working too well  .
0,2055709346,Sat Jun 06 09:48:49 PDT 2009,NO_QUERY,looneytunes,I hurt someone I care about. I feel like a total jerk that should be flogged. And spit on. In public. 
0,2186075300,Mon Jun 15 18:19:14 PDT 2009,NO_QUERY,TheSauce187,"im at my girlfriends house...she&quot;s sick  i hope she gets better, im doing the best i can."
0,2000928381,Mon Jun 01 23:20:47 PDT 2009,NO_QUERY,unkaleong,@ugwug @precious_pea 50-50 for this Saturday yar  will call you guys friday/early saturday to confirm..
0,1694970660,Mon May 04 04:46:54 PDT 2009,NO_QUERY,zachary_zebra,wonders if he can sell the UEFA Cup tickets ... 
0,1986946112,Sun May 31 19:33:16 PDT 2009,NO_QUERY,PockyStik,@VintageAerith I used to love doing that ^^ I don't live in a good area for that now though 
0,2234272881,Thu Jun 18 22:44:38 PDT 2009,NO_QUERY,Sens_Suck,@LeafspaceMonika @_JoAniMaL @LEAFSFAN71 @LeafsFaninBigD @Leaferbyblood Good night everyone. Have a good sleep despite the forecasted rain 
0,2014306104,Wed Jun 03 01:05:42 PDT 2009,NO_QUERY,calendula94,"Trying to finish my English assignment, which is due tomorrow "
0,1985624215,Sun May 31 17:27:48 PDT 2009,NO_QUERY,minette95,"i just found my old,  broken, pink ipod nano. poor thing "
0,1676277381,Fri May 01 21:34:40 PDT 2009,NO_QUERY,PhilipJCaputo,Crud... No mountain dew throwback at kroger. 
0,1972129990,Sat May 30 08:37:15 PDT 2009,NO_QUERY,kylasayswhat,"@pnotechgrrl I know, I think i broke blip AND twitter  it's making me angry"
0,1994400870,Mon Jun 01 11:52:11 PDT 2009,NO_QUERY,antschhh,aweeesome long weekend.  just got out of the shower. i'm terribly cold now  homesick. kthanksbye.
0,1968712777,Fri May 29 22:02:28 PDT 2009,NO_QUERY,VinCeOFmUsiC,@xday26_honeyx yea I know damn im sorry!  I wasn't by my phone at the time im so sorry!
0,2322147560,Wed Jun 24 22:07:32 PDT 2009,NO_QUERY,2ninerniner2,"@hilsatlvsonline - I do, however, know of one who apparently did ... and took along 31 others  ... Google &quot;panarctic plane crash&quot;"
0,1997530890,Mon Jun 01 17:00:46 PDT 2009,NO_QUERY,Dr_Jared,@aja175 @buffawhat booo  then i can't be a hipster today i guess ;)
0,2206948251,Wed Jun 17 07:16:36 PDT 2009,NO_QUERY,nettygurl90,had a good time in Oklahoma seeing family i havent seen in a loooooooong time....now i'm back at home 
0,2191994888,Tue Jun 16 06:19:53 PDT 2009,NO_QUERY,jodilyn,Metro is not made for gimps with calf strains 
0,1985531068,Sun May 31 17:16:55 PDT 2009,NO_QUERY,Stacy17,i have a tummy ache   stupid milkshake.
0,1685651887,Sun May 03 01:23:24 PDT 2009,NO_QUERY,surenemurene,Dropped from shopping already. 
0,2240430310,Fri Jun 19 09:44:13 PDT 2009,NO_QUERY,SuperCase,I would kill for a friend.   wait... actually that just sounds really desperate and psychotic.  *
0,2177839782,Mon Jun 15 06:47:16 PDT 2009,NO_QUERY,ennichma,miss mom  sleeping alone. Listening to: To-Make-You-Feel-My-Love
0,2065164936,Sun Jun 07 08:02:01 PDT 2009,NO_QUERY,bobbygrace,@hannahhurrle can't believe i missed this.  
0,2214888047,Wed Jun 17 17:22:26 PDT 2009,NO_QUERY,orangekiss206,@aboynamedart OMG! Now I really wish I was going this year 
0,1881153302,Fri May 22 03:46:37 PDT 2009,NO_QUERY,veriette,feel hungover but i havn't drank since april  its bad times
0,1967305289,Fri May 29 19:20:16 PDT 2009,NO_QUERY,lost_dog,@rainydaygoods I am lost. Please help me find a good home. 
0,1932944908,Tue May 26 22:35:55 PDT 2009,NO_QUERY,claudiajordan,@EdHV sooooo sad  I knew a girl who ruined her life doing meth....
0,2002176278,Tue Jun 02 03:23:58 PDT 2009,NO_QUERY,ChelsDuff,Well it looks as though I may have to toughen up and brave the bus without Sam 
0,2060866857,Sat Jun 06 19:43:57 PDT 2009,NO_QUERY,Danivoss,@nhoustonreed aw too late i made some delicious homemade chicken noodle soup yesterday (Friday) 
0,1468074597,Mon Apr 06 23:34:32 PDT 2009,NO_QUERY,PeterHC,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org 
0,2257096221,Sat Jun 20 13:47:20 PDT 2009,NO_QUERY,jjhadder,"I was stuck in traffic for 2 1/2 hours. I was hoping to get a quick nap before I had to sing tonight, but it's looking like a negative!!  "
0,2190809311,Tue Jun 16 03:47:14 PDT 2009,NO_QUERY,a_glance_behind,@padfootx I mean the sheet music was crappy.  Me and your mum... Ha ha. He's on gilmore girls. And ha ha. your Forcing me to have KFC?
0,2176642116,Mon Jun 15 04:24:03 PDT 2009,NO_QUERY,Jaejeter,"Sooo happy today's the last day of classes, I wanted to wear my shorts but it's raining &amp; kinda cold. "
0,1975794944,Sat May 30 15:55:11 PDT 2009,NO_QUERY,kittodaijoubu,@fluttering I would really like to know where the fuck I can find subs for TQS to be honest.  rawr.
0,2062878295,Sun Jun 07 00:36:10 PDT 2009,NO_QUERY,ang32el,"Why am I still up @ 3:34am  so tired, finally back in my bed... For tonight! Ps. I'm going to start tweeting again bc of ubratwitter"
0,2256926359,Sat Jun 20 13:31:09 PDT 2009,NO_QUERY,CollinKeezer,Is putting rocks on then shoes. Then gonna drop off @saysaymaybee and go to work 
0,1469380312,Tue Apr 07 06:12:03 PDT 2009,NO_QUERY,maxbarners,@joyanne Thanks...   Also: argh. And gah. And a bit of meh.
0,2053849879,Sat Jun 06 05:53:17 PDT 2009,NO_QUERY,rachelk94,the weathers awful  its so dark that i have 2 turn on the light in my room!!!! i bet the whole summer is gonna be like this now 
0,2198098244,Tue Jun 16 15:36:06 PDT 2009,NO_QUERY,deeziejf89,Lol. Celly 
0,2057884948,Sat Jun 06 13:50:56 PDT 2009,NO_QUERY,wendy_uk,@knightsangel parents to expect you to drive 
0,2061663815,Sat Jun 06 21:20:41 PDT 2009,NO_QUERY,greekhotty,cant wait for tomorrow because i get to see my boyfriend but i hate when my mom is on my case about chores 
0,1976704253,Sat May 30 18:49:26 PDT 2009,NO_QUERY,Firestar543,I need help 
0,1677001654,Sat May 02 00:02:45 PDT 2009,NO_QUERY,Annie5791,Missing Lyndy 
0,2285639721,Mon Jun 22 15:23:15 PDT 2009,NO_QUERY,katokalyn,"is surprised at J&amp;K+8 divorce filing, even though everyone saw it coming. I was hoping they were announcing counseling. "
0,2183187294,Mon Jun 15 14:09:50 PDT 2009,NO_QUERY,Pxrcelain,Can anyone give me any ideas of cool stuff to fill my wall? Its so bare now! 
0,2249418413,Fri Jun 19 22:17:34 PDT 2009,NO_QUERY,Tadalf,"Just when I was having fun talking on my cell phone, the freakin' thing ran out of juice! Arggg.....later again, I hope??? "
0,1970167056,Sat May 30 02:43:58 PDT 2009,NO_QUERY,Aryavir,Working on a weekend 
0,2218059691,Wed Jun 17 21:49:21 PDT 2009,NO_QUERY,sandyizsofly,@n0rfsideb0i ii know ii b askin questions but they b ignorin me  im surprised ur answerin me lol
0,2014688282,Wed Jun 03 02:21:25 PDT 2009,NO_QUERY,kiara_muse,At work  not happy
0,2197550988,Tue Jun 16 13:55:57 PDT 2009,NO_QUERY,Soraal,@ennabee I want Patchi. AND a salmon hand roll 
0,1971028613,Sat May 30 06:00:22 PDT 2009,NO_QUERY,alps05,is a hopeless romantic.  http://plurk.com/p/x78vj
0,2011347684,Tue Jun 02 18:52:48 PDT 2009,NO_QUERY,globalreachout,Weather is cold! Not normal colorado weather  but the people here are awesome! Bonfire later??
0,2178136650,Mon Jun 15 07:14:57 PDT 2009,NO_QUERY,itiggema,Another day of Pro/enginerd  maybe if it functioned like a Mac &amp; I didn't have to use a PC then I'd enjoy work more. Nope probably not!
0,2232715806,Thu Jun 18 20:17:34 PDT 2009,NO_QUERY,TinaAndWolf,there wan't enough lunch in my lunch box 
0,2007057699,Tue Jun 02 12:05:00 PDT 2009,NO_QUERY,atombombe,I got brake fluid all over my hands ow 
0,1965536039,Fri May 29 16:05:33 PDT 2009,NO_QUERY,Mukie,is not liking the online livebox right now. Internet is dead. 
0,1826300472,Sun May 17 08:10:46 PDT 2009,NO_QUERY,QueenBananaBean,I have to be at work in 3 hours   I really hate working til 1030pm. I want my 10-630 back!
0,2242746584,Fri Jun 19 12:34:41 PDT 2009,NO_QUERY,f2point4,"@SusanneUre So now is not the time to quit. Unfortunately, that's easy for ME to say. "
0,2059428474,Sat Jun 06 16:55:00 PDT 2009,NO_QUERY,ReneeCairns,"Well we don't have 2 worry about the heat...storm is currently blowing thru  Hope it is quick, hv a beautiful 2m Bird of Paradise 2 plant!"
0,2179117031,Mon Jun 15 08:40:05 PDT 2009,NO_QUERY,lashaun,someone stole my fake-a$$ jewelery that was shipped in the mail.. I guess they thought it was real   it will be resent to me in two days.
0,2238190284,Fri Jun 19 06:56:54 PDT 2009,NO_QUERY,RickDevrin,@Jesse please tell me you're not gettin' scammed for another one. 
0,1980135070,Sun May 31 05:48:28 PDT 2009,NO_QUERY,barbie11,I don't feel well..please Jesus help me before I get on the first plane. I don't want to puke in a paper sack 
0,1981852020,Sun May 31 10:01:23 PDT 2009,NO_QUERY,shsudude1982,&quot;Recovering&quot; from a party 
0,1970367312,Sat May 30 03:34:39 PDT 2009,NO_QUERY,kolinor,being bored.....sigh nout to do here 
0,2058803809,Sat Jun 06 15:39:35 PDT 2009,NO_QUERY,Naathyu,I'm so sad about it 
0,1973305219,Sat May 30 10:53:29 PDT 2009,NO_QUERY,lucygirl28,Thinks twitters a tad gay already....screwed me over already... 
0,2297989146,Tue Jun 23 11:07:10 PDT 2009,NO_QUERY,lost_dog,@ecphelps I am lost. Please help me find a good home. 
0,2243474630,Fri Jun 19 13:29:47 PDT 2009,NO_QUERY,solperez13,i need my guitar..  where are you? ..
0,1998863014,Mon Jun 01 19:14:53 PDT 2009,NO_QUERY,allie_Oox,i need more followers 
0,2263070872,Sat Jun 20 23:53:05 PDT 2009,NO_QUERY,chanclara,@rainecsy Lol! I still can't see my tweets on my blog! 
0,2250521184,Sat Jun 20 00:44:50 PDT 2009,NO_QUERY,stefyarn15,can't sleep. THIS IS SO FRUSTRATING. 
0,2258157918,Sat Jun 20 15:28:40 PDT 2009,NO_QUERY,charlotteLH,"@Lulico gd thats a relief. I found out today my friends dog was ran over and died, its so sad she is only a puppy chiuowa  she was lovely"
0,2213986555,Wed Jun 17 16:06:41 PDT 2009,NO_QUERY,Yurstrulyy,i sooo need a laugh 
0,1793128862,Thu May 14 01:29:08 PDT 2009,NO_QUERY,Simesh,@timlovejoy Says stream not found  andyway its no contest MACs beat PCs into a cocked hat!
0,2001024503,Mon Jun 01 23:37:18 PDT 2009,NO_QUERY,wigglygiggly,The tops from Future State are nice but why 40% off for 2nd piece not the 1st piece??? So not good 
0,1835102673,Mon May 18 05:08:43 PDT 2009,NO_QUERY,miss_alliev,ahhh does this day get any worse!?!  at least it was hot gym instructor night!! a small glimmer of happiness in my day!
0,2218521086,Wed Jun 17 22:38:05 PDT 2009,NO_QUERY,KaleighGrace,Im not tired  textt me 
